timestamp,from_me,text
2024-07-13 08:41:57,1,21 is such a real age 
2024-07-13 08:42:24,1,but then i see 17/18 years old and i’m like wow i’m so glad i’m not 18 
2024-07-13 08:43:06,1,like i was getting sushi with my friend and these prolly 16/17 year olds came in with alcohol like u guys are pregaming for sushi? how embarrassing 
2024-07-13 08:43:27,0,rly i feel like when i turned 20 i was so upset 
2024-07-13 08:43:39,0,cause that was the end of the teens and like now ur 20
2024-07-13 08:44:09,0,yea i’m definitely glad i’m not a teenager but maybe that’s just bc i was an insufferable teenager
2024-07-13 08:47:25,1,ya i guess i gave up feeling upset after 18 
2024-07-13 08:47:45,1,how insufferable were you
2024-07-13 08:49:30,0,hmm i think i just had a hard time letting go of being a kid
2024-07-13 08:49:38,0,i mean i wasn’t that bad i was just corny and weird
2024-07-13 08:49:44,0,and v immature
2024-07-13 08:53:34,1,ur still corny 
2024-07-13 08:53:59,1,u know what it’s character development tho 
2024-07-13 08:54:14,1,like at least u didn’t peak in high school 
2024-07-13 18:01:19,0,yea i have a feeling that’s never rly gonna change 
2024-07-13 18:01:31,0,how was day 1 of germany 
2024-07-13 19:51:22,1,thats okay u don’t have to change that 
2024-07-13 19:51:48,1,it’s nice we got here at 7 so we just had dinner 
2024-07-13 19:52:04,1,we did go on the autobahn 
2024-07-13 20:21:51,0,oh nice how was dinner/the drive
2024-07-13 20:28:28,1,it was good we had italian food of course 
2024-07-13 20:29:16,1,i got sick from my dad tho so that sucks it’s so hard to breathe 
2024-07-13 20:41:27,0,right that makes sense cause ur in germany so u gotta eat italian
2024-07-13 20:41:37,0,tbf german food isn’t anything special
2024-07-13 20:41:46,0,oh nooo how bad is it
2024-07-13 20:48:31,1,yea exactly
2024-07-13 20:49:03,1,i think i have a cold lowkey dying but i’m gonna sleep now and hope i wake up 
2024-07-13 20:49:27,1,wake up in general but also hope the cold goes away lol 
2024-07-13 22:02:49,0,yea i would hope that u wake up
2024-07-13 22:03:16,0,hopefully u feel better too
2024-07-13 22:03:29,0,otherwise ur trip might act be impossible w mmw 
2024-07-14 06:35:00,1, i woke up!
2024-07-14 06:35:18,1,thanks i think i do 
2024-07-14 06:35:42,1,ya i need to work on my hw now..
2024-07-14 08:20:29,0,oh thank god
2024-07-14 08:20:31,0,i was worried
2024-07-14 08:20:44,0,what’s it like doing school while traveling
2024-07-14 18:08:17,0,probably doesn’t help that ur sick
2024-07-14 18:08:21,0,did u survive the day 
2024-07-14 18:14:51,1,no i’m at this really boring miniature train musuem   
2024-07-14 18:15:00,0,haha i was abt to say sheldon would be disappointed 
2024-07-14 18:15:05,1,u need some level of autism to enjoy this i swear 
2024-07-14 18:15:06,0,who wanted to go
2024-07-14 18:17:20,1,i’m feeling a lot better now just blocked nose 
2024-07-14 18:19:51,1,omg i’ve been thinking about sheldon this entire time he would’ve loved this place 
2024-07-14 18:20:00,1,my brother ofc 
2024-07-14 18:20:15,1,how was ur day 
2024-07-14 18:28:25,0,are u saying ur brother has some level of autism
2024-07-14 18:28:35,0,it’s been great i’ve been awake for less than an hours
2024-07-14 18:40:16,1,oh right i totally forgot 
2024-07-14 18:40:23,1,how was yesterday
2024-07-14 18:40:40,1,yes i am 
2024-07-14 18:50:13,0,that’s very sweet of u
2024-07-14 18:50:26,0,it was p good i worked out w a friend i haven’t seen in a while
2024-07-14 18:50:49,0,also rewatched part of the second spider verse movie
2024-07-14 18:50:59,0,i forgot how good it is
2024-07-14 19:02:58,1,ooo omg the second spider verse movie was so good 
2024-07-14 19:03:09,1,i had goosebumps watching it in the cinema 
2024-07-14 19:03:19,1,why did u rewatch part 
2024-07-14 19:15:32,0,yea the art is rly good there’s a lot that i missed on the first watch
2024-07-14 19:15:40,0,it was getting late and i was tired
2024-07-14 19:15:44,0,i think ima finish it today
2024-07-14 19:16:51,0,have u moved on from the train museum yet
2024-07-14 19:27:52,1,ohhh ya it’s a long movie 
2024-07-14 19:28:08,1,yes eating at japanese restaurant now 
2024-07-14 20:02:25,0,nice that’s my favorite kind of german food
2024-07-14 20:04:42,1,mhm me too
2024-07-14 20:08:46,1,i don’t even know why i try anymore we had pho for lunch
2024-07-14 20:08:53,1,what r ur plans for the day 
2024-07-14 20:59:03,0,i’m working out w my friend again
2024-07-14 20:59:15,0,and then im gonna finish the spider verse movie
2024-07-14 20:59:23,0,so literally the exact same thing as yesterday
2024-07-14 21:10:46,1,oh that’s exciting 
2024-07-14 21:11:02,1,is this the friend that left sd on ur birthday 
2024-07-14 21:16:43,0,yea so exciting
2024-07-14 21:16:46,0,nah it’s a different friend
2024-07-14 21:17:00,0,i hangout w the friend that left all the time
2024-07-14 21:27:17,1,ohh nice 
2024-07-14 21:27:45,1,spain won 
2024-07-14 21:27:54,1,that’s ur pop culture update 
2024-07-14 21:31:49,0,wait what’d they win in
2024-07-14 21:32:09,0,oh i heard donald trump got shot
2024-07-14 21:35:01,1,the euro cup (football) they were against england 
2024-07-14 21:35:21,1,oh ya he got shot in the ear and some other guy in the stands died 
2024-07-14 21:39:35,0,oh that’s great go spain
2024-07-14 21:39:49,0,thanks for the update i feel fully caught up on global affairs now
2024-07-14 21:40:00,0,do u think it was staged
2024-07-14 21:52:12,1,no there’s more so the reason why this game was significant was due to this recent trending meme where u go up to smn and ask them “english or spanish” and they’d say whatever and you would say “whoever moves first is gay” and they would just stand there so that’s basically the whole trend and it was crazy how the final was england vs spain bc it was actually english vs soanish ok now he caught up 
2024-07-14 21:53:23,1,mm i don’t think so wasnt the gunman a 20 year old republican i feel like that wouldn’t be good press for republicans 
2024-07-14 22:02:13,0,wow ok that’s completely bizarre to me but i’m sure it’s an established trend
2024-07-14 22:02:39,0,yea but what if they just couldn’t find a liberal assassin 
2024-07-14 22:02:52,0,cause why would a democrat help the republican party w their schemes 
2024-07-14 22:19:13,1,ya it’s really hard to explain a trend bc most of them don’t make sense 
2024-07-14 22:19:45,1,hmm that’s true but i don’t think anyone is feeling bad for trump
2024-07-14 22:19:57,1,or actually idk 
2024-07-14 22:40:15,0,i’m sure there are plenty of far right ppl that are v sympathetic
2024-07-14 22:40:56,0,what are yg doing tmrw
2024-07-14 22:53:19,1,sure they are 
2024-07-14 22:54:04,1,i think we’re going to berlin tmr i booked this jewish history musuem so that’s exciting there’s this instillation i’ve been wanting to go to 
2024-07-14 22:54:10,1,installation 
2024-07-14 23:11:33,0,oh nice that sounds fun
2024-07-14 23:11:46,0,did u end up planning any holocaust stuff
2024-07-15 06:43:02,1,yaa the installation is about the holocaust i’m pretty sure the whole musuem is about the holocaust too
2024-07-15 06:43:21,1,i think there’s also a bunker musuem but my mom vetoed 
2024-07-15 06:43:34,1,but i’m gonna be honest hamburg is boring as hell 
2024-07-15 07:07:28,0,oh right duh it’s a jewish museum in berlin 
2024-07-15 07:07:51,0,lame that sounds like it would’ve been cool
2024-07-15 07:08:04,0,rly how come?
2024-07-15 08:00:10,1,idk it’s just quite boring nothing much to do here 
2024-07-15 08:00:33,1,that train musuem we went to was their no 1 attraction 
2024-07-15 08:00:40,1,how was ur repeated day 
2024-07-15 08:06:01,0,it was pretty good the weather was perfect today so my walk was rly nice
2024-07-15 08:06:20,0,i also played basketball w my friends and got in n out w them 
2024-07-15 08:06:51,0,what u up to today
2024-07-15 08:17:30,1,oh nice sounds like u had a better day 
2024-07-15 08:17:48,1,is it getting hot in sd
2024-07-15 08:18:34,1,i already told u berlin and jewish history musuem  
2024-07-15 08:25:19,0,mm not rly it’s pretty comfortable like 24-27 most days
2024-07-15 08:25:35,0,fuck i’m getting the days mixed up i totally thought that alr happened
2024-07-15 08:25:50,0,are u enjoying the trip so far
2024-07-15 08:44:24,1,wow is that not so hot tho
2024-07-15 08:44:37,1,that’s like 90 right in fahrenheit 
2024-07-15 08:45:02,1,it’s okay it’s confusing 
2024-07-15 08:45:15,1,ya the trip has been nice amsterdam is the winner so far 
2024-07-15 09:14:10,0,i think it’s more like 80
2024-07-15 09:15:07,0,that’s fair i didn’t like germany that much when i went
2024-07-15 09:15:23,0,what’s been the coolest moment of the trip 
2024-07-15 09:27:54,1,ya germany is pretty overrated tbh 
2024-07-15 09:28:17,1,hmm i think i just really liked walking around amsterdam the streets were all so pretty 
2024-07-15 09:39:55,0,mm yea that sounds v pleasant
2024-07-15 09:40:06,0,what’s the vibe like in amsterdam
2024-07-15 18:24:37,0,smh should’ve just gone in w her
2024-07-15 18:43:11,1,honestly i should’ve
2024-07-15 18:43:28,1,no actually i don’t want to see my mom high that would be terrible 
2024-07-15 19:02:58,0,who knows maybe she’ll be super chill and mellow and develop a jamaican accent
2024-07-15 19:11:57,1,ummmm
2024-07-15 19:12:09,1,no ya u just proved my point even more 
2024-07-15 19:12:33,1,i’m so sad i found this cool german restaurant but it was full when we got there so now we’re at asian restaurant once again 
2024-07-15 19:31:15,0,rly i think it’d be hilarious to see my parents high
2024-07-15 19:31:59,0,noo why didn’t yg wait for a table
2024-07-15 19:42:44,1,really r ur parents anti weed 
2024-07-15 19:43:13,1,hmm i think it was full for the day but it’s 9 anyways so it’s too late 
2024-07-15 19:57:28,0,yea they think weed is like cocaine
2024-07-15 19:57:57,0,damn maybe next time then
2024-07-15 19:58:05,0,what was special abt the german place
2024-07-15 21:13:55,1,do they know that you’ve smoked then
2024-07-15 21:14:15,1,maybe but we’re leaving tmr so i doubt it
2024-07-15 21:14:44,1,i just thought the place was cute it’s like below ground so it had a cute like speakeasy vibe
2024-07-15 22:02:38,0,yea they know i’ve tried it and they were p upset
2024-07-15 22:03:09,0,i tried explaining that it’s probably safer than alcohol cause they’re ok w me drinking but they weren’t very receptive
2024-07-15 22:03:17,0,where are u going next
2024-07-15 22:13:32,1,mhh ya idk i feel like our parents’ generation just isnt very opened to weed
2024-07-15 22:14:22,1,my mom asked me and my brother if we tried weed and my brother said yes and now everytime anything bad happens to my brother my mom says it’s bc he’s smoked weed before 
2024-07-15 22:14:39,1,copenhagen 🇩🇰 
2024-07-15 22:46:02,0,oh right ofc i mean that makes total sense
2024-07-15 22:46:25,0,that’s exciting hopefully it’s cooler than germany was
2024-07-15 23:02:27,1,it should be i’ve never been tho so will be exciting 
2024-07-15 23:02:34,1,whatcha doing today
2024-07-15 23:15:26,0,i went to a coffee shop and got some work done and ima workout w my friend again in a little bit
2024-07-15 23:15:47,0,another day of super exciting activities and adventures
2024-07-15 23:25:17,1,ur truly the most adventurous person i know 
2024-07-15 23:25:51,1,always doing such fun and exciting things 
2024-07-15 23:32:08,0,ikr like today i went to a coffee shop
2024-07-15 23:32:18,0,how many other ppl do yk that do stuff like that
2024-07-15 23:37:42,1,i cant think of anyone off the top of my head i’d need to go search that up 
2024-07-15 23:37:59,1,well i hope u have an extraordinary day like always 
2024-07-16 01:59:29,0,i’m just so unique and special
2024-07-16 01:59:35,0,tyvm i’ll make sure to do that 
2024-07-16 07:37:05,1,wanna do my mmw hw for me 
2024-07-16 07:37:43,1,right 
2024-07-16 07:56:33,0,well i totally would
2024-07-16 07:56:39,0,except i don’t hate myself
2024-07-16 07:56:45,0,so i’ll leave it you sorry
2024-07-16 08:20:30,1,too much self love is bad 
2024-07-16 08:21:04,1,i think i’m actually losing brain cells i can’t write anything without ai i’m done for 
2024-07-16 08:36:26,0,ur right send me the assignment
2024-07-16 08:36:39,0,well yk it’s probably bc you’ve tried weed before 
2024-07-16 08:45:13,1,fuck ur so right 
2024-07-16 08:45:22,1,i should’ve listened to my mom
2024-07-16 08:45:54,1,"ok just a quick and easy 1000 words on how the enlightenment influenced revolutions, industrialisation and urbanisation go"
2024-07-16 08:51:03,0,ofc mother always knows best
2024-07-16 08:51:09,0,yea nvm i’ll stick to self love 
2024-07-16 09:04:56,1,i think i should choose self love too 
2024-07-16 09:19:57,0,yea i’m sure ur teachers will love that
2024-07-16 09:20:12,0,they seem like rly understanding people
2024-07-16 09:27:45,1,no my ta is so chill she just gives me a+ on everything i don’t even think she reads what i write 
2024-07-16 09:43:10,0,oh what so u have nothing to worry abt
2024-07-16 09:43:23,0,just write some gibberish fluff and turn it in
2024-07-16 10:41:17,1,yes i’ve been writing gibberish but even gibberish takes mastery 
2024-07-16 11:11:42,1,why r u awake 
2024-07-16 11:11:54,1,no we’re going to the airport now 
2024-07-16 11:12:15,0,well i’ve been trying to sleep for over an hour
2024-07-16 11:12:23,0,and i’m taking a break
2024-07-16 11:12:58,1,taking a break from sleeping? that’s wild 
2024-07-16 11:13:07,0,ah ur right i’m glad ur taking it seriously
2024-07-16 11:13:11,1,have u taken melatonin 
2024-07-16 11:13:14,0,are u in copenhagen yet
2024-07-16 11:13:43,0,usually if i can’t fall asleep for long enough i’ll give up for a little bit
2024-07-16 11:13:51,0,nah i don’t take it v often
2024-07-16 11:13:59,0,usually just when i need to sleep rly early
2024-07-16 11:26:51,1,that’s actually concerning u should go see a doctor about ur sleeping problem 
2024-07-16 18:20:43,0,idk i feel like they can’t rly do anything abt it
2024-07-16 21:02:18,1,but maybe it’s like an underlying health issue 
2024-07-16 21:02:43,1,omg we’re having the worst day ever rn 
2024-07-16 21:14:57,0,yea true it’s probably a good idea to get it checked out
2024-07-16 21:15:03,0,uh oh what happened
2024-07-16 21:24:06,1,okay so 
2024-07-16 21:26:55,1,1. our flight got cancelled for “weather” and they had to rebook our flight 4 hours later so we ended up getting here at 9 also when we were boarding it started literally storming but it was stairs boarding so we were in the rain for a solid 5 minutes bc people took forever to board 
2024-07-16 21:27:56,1,2. we were gonna airbnb and i stupidly got an airbnb with 1 review… so when we got there it was so gross and we had to leave and we had to bring our luggage up and down 6 flights of stairs 
2024-07-16 21:28:29,1,so now we just got to some random hotel and i still have my mmw hw due today ☺️
2024-07-16 21:31:12,0,holy shit u weren’t lying
